
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,Azimuth,Pitch,Roll,Gain,Latitude,Longitude,Speed (m/s),Altitude (m),
236.433371,-0.0791,-0.1646,0.9801,-0.1305,-0.1890,0.2136,-0.0216,0.0292,0.0028,77.1750,-47.7000,146.1562,253.7583,8.3137,-4.2209,73.6082,33.41464008,-111.93350124,15.15999985,347.28179932,
236.533685,-0.0801,-0.1460,1.0207,-0.0941,-0.1518,0.1947,0.0115,-0.0060,0.0017,76.7438,-45.9938,142.8000,253.9348,8.4463,-4.2898,73.6082,33.41464008,-111.93350124,15.15999985,347.28179932,
236.634553,-0.0737,-0.1763,0.9728,-0.1468,-0.2085,-0.2712,0.0093,-0.0188,0.0039,75.5438,-46.0500,143.6625,254.1163,8.5876,-4.3526,73.6082,33.41464008,-111.93350124,15.15999985,339.81481934,
236.734871,-0.0947,-0.1504,1.0211,-0.0257,-0.0689,0.3745,-0.0152,0.0004,0.0028,73.5938,-43.3500,137.2125,254.2216,8.7567,-4.3660,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
236.835988,-0.0679,-0.1363,1.0319,-0.1419,-0.0807,0.0781,0.0104,-0.0230,-0.0004,71.3063,-44.4188,136.5188,254.1969,8.7896,-4.3580,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
236.936669,-0.0781,-0.1519,0.9977,0.0358,-0.1498,0.1421,0.0104,0.0057,0.0017,70.5000,-45.2625,136.5188,254.1862,8.7160,-4.3164,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.037251,-0.0923,-0.1451,0.9908,0.0351,-0.1128,-0.0307,-0.0003,0.0004,0.0017,72.0750,-46.5563,137.4750,254.3461,8.7831,-4.3241,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.136016,-0.0786,-0.1666,1.0128,-0.0814,0.0508,-0.0568,-0.0109,0.0121,0.0028,71.0438,-46.3688,134.0063,254.3887,8.8445,-4.3001,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.237389,-0.0625,-0.1128,1.0055,0.0998,0.1978,-0.0127,0.1137,-0.0305,-0.0068,68.3250,-42.8625,130.5563,254.2635,8.3740,-4.1569,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.336816,-0.0747,-0.1426,0.9679,0.1346,0.0856,-0.3968,-0.0418,0.0068,0.0071,64.4625,-39.7500,121.9313,254.0944,8.2328,-4.2388,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.437094,-0.0586,-0.1387,1.0246,-0.0286,0.0530,0.1136,-0.0141,-0.0401,-0.0025,64.9688,-38.9813,119.9438,253.9505,8.3098,-4.3020,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.539627,-0.0854,-0.1294,0.9664,-0.5575,0.2910,-0.1244,-0.0280,0.0047,0.0049,63.6563,-40.9125,120.2063,253.7679,8.1821,-4.2022,73.6082,33.41467907,-111.93365680,14.22999954,339.81481934,
237.638879,-0.0718,-0.1280,0.9596,0.4682,-0.0147,-0.0080,0.0029,0.0377,0.0039,63.0375,-39.0750,117.1125,253.6903,8.1541,-4.2819,73.6082,33.41467907,-111.93365680,14.22999954,341.53094482,
237.739887,-0.0742,-0.1436,0.9938,0.0324,0.0948,0.1346,-0.0056,-0.0028,-0.0047,61.1250,-39.1313,114.1313,253.5093,8.0504,-4.2020,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
237.839518,-0.0424,-0.1109,1.0456,0.0321,0.4629,0.3536,0.0040,0.0047,0.0017,60.2250,-35.8500,115.1813,253.3186,7.9213,-4.2130,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
237.944155,-0.0620,-0.1240,1.0167,0.2207,0.0541,0.0335,-0.0450,-0.0401,0.0007,54.7875,-34.2000,103.7250,252.8686,7.3901,-4.5027,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.039952,-0.0762,-0.0835,1.0270,-0.0200,0.3654,0.0657,0.0019,-0.0039,-0.0004,52.0313,-32.2125,98.9813,252.6606,7.3560,-4.3172,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.140269,-0.0644,-0.0747,1.0465,-0.0905,0.4685,0.4099,-0.0045,-0.0028,-0.0015,47.3813,-31.0688,92.6063,252.2541,7.0244,-4.3294,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.241012,-0.0727,-0.0757,1.0583,0.0883,0.4068,0.1995,0.0051,-0.0049,0.0049,44.8125,-27.5813,83.6438,251.6860,6.5527,-4.3011,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.345660,-0.0547,-0.0517,0.9962,-0.1754,0.5528,-0.0363,0.0104,0.0004,0.0028,40.7625,-28.4250,77.2500,251.1537,6.0511,-4.3373,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.441868,-0.0258,-0.0493,1.0021,-0.1007,0.5068,-0.0499,0.0093,-0.0198,0.0007,36.9563,-22.8750,69.0000,250.5669,5.5097,-4.3278,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.541366,-0.0991,-0.0141,0.9874,0.1062,0.5299,0.0272,0.0104,-0.0134,-0.0004,31.7438,-20.6438,59.0063,249.9825,4.9358,-4.3323,73.6082,33.41468275,-111.93379743,12.90999985,341.53094482,
238.641903,-0.0703,-0.0244,0.9948,0.0971,0.5786,0.0336,-0.0035,0.0036,-0.0015,30.5063,-17.1375,52.9875,249.3816,4.4209,-4.3123,73.6082,33.41468275,-111.93379743,12.90999985,340.77087402,
238.742163,-0.0708,0.0113,0.9918,0.1434,0.7252,0.2983,0.0093,-0.0007,-0.0015,23.8688,-13.4063,41.2500,248.6022,3.7628,-4.3072,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
238.843864,-0.0996,0.0162,0.9904,-0.1398,0.6433,-0.0975,0.0083,-0.0017,-0.0004,19.8938,-9.9938,29.6250,247.8218,3.0436,-4.3144,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
238.942963,-0.0576,0.0113,0.9884,0.0185,0.5736,-0.0657,0.0019,0.0174,0.0007,15.6188,-10.6875,22.3313,247.1218,2.3696,-4.3271,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.043421,-0.0698,0.0460,1.0373,0.0178,0.6374,0.2465,0.0083,-0.0134,-0.0015,12.6188,-7.5750,16.6125,246.4218,1.7389,-4.3186,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.144150,-0.0718,0.0396,0.9899,0.0677,0.5219,0.2879,0.0083,0.0015,-0.0036,11.5125,-7.4250,11.0625,245.7721,1.0439,-4.3579,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.244858,-0.0723,0.0646,1.0236,0.0562,0.5766,0.1025,0.0019,-0.0305,-0.0025,9.3375,-3.7688,3.3563,245.1212,0.4419,-4.2759,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.359842,-0.0615,0.0514,0.9825,-0.0257,0.5081,0.0613,0.0115,0.0174,-0.0015,4.6125,-1.2375,-0.3563,244.5261,-0.2066,-4.2601,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.459422,-0.0693,0.0812,1.0480,-0.0726,0.5737,-0.0332,0.0178,-0.0017,-0.0015,3.3938,1.2750,-10.7625,243.9321,-0.8251,-4.2153,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.559200,-0.0644,0.0768,0.9391,-0.0007,0.4454,-0.3362,-0.0077,0.0174,-0.0015,0.4125,-1.2563,-13.8375,243.5183,-1.3178,-4.2544,73.6082,33.41467759,-111.93393446,12.72999954,340.77087402,
239.658323,-0.0424,0.0748,1.0236,0.1688,0.5049,0.1883,-0.0120,-0.0007,-0.0015,-2.8125,2.9813,-18.8625,242.9887,-1.7594,-4.3227,73.6082,33.41467759,-111.93393446,12.72999954,338.88745117,
239.746332,-0.1118,0.0865,0.9733,-0.1019,0.3594,0.0081,-0.0162,-0.0028,-0.0036,-6.6375,4.8750,-26.1375,242.5421,-2.0826,-4.2769,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
239.846206,-0.0400,0.0983,1.0089,0.1446,0.6255,0.0019,0.0200,0.0100,-0.0004,-8.5125,6.4500,-30.5438,242.0671,-2.6047,-4.3502,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
239.946586,-0.0747,0.0958,1.0314,-0.1000,0.2808,0.3461,0.0647,-0.0049,0.0017,-12.1875,8.2313,-33.8250,241.6004,-3.2000,-4.2892,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
240.056861,-0.0952,0.1110,1.0021,0.0535,0.3096,0.3284,0.0008,0.0121,-0.0047,-12.3563,9.1875,-39.7313,241.2698,-3.7038,-4.2432,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
240.149445,-0.0483,0.1002,1.0402,0.0883,0.2900,0.0314,0.0029,-0.0039,-0.0036,-15.3750,9.1125,-43.6875,241.0179,-3.9666,-4.2086,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
240.256954,-0.0894,0.1354,0.9899,-0.0422,0.4452,0.1895,-0.0013,0.0206,-0.0036,-16.6313,11.9438,-46.4250,240.6561,-4.3151,-4.1947,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
240.355540,-0.0654,0.0983,0.9654,-0.0639,0.4278,-0.4909,-0.0056,0.0025,-0.0015,-18.5438,11.6438,-51.1313,240.3697,-4.6478,-4.2560,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
240.455803,-0.0669,0.0792,0.9943,-0.0553,0.3484,-0.2728,-0.0216,-0.0081,0.0017,-18.3563,14.2688,-54.1313,240.1159,-4.9127,-4.2521,73.6082,33.41469952,-111.93407937,12.77000046,338.88745117,
240.560935,-0.0874,0.1286,0.9772,0.0022,0.2793,-0.2295,-0.0077,-0.0113,-0.0025,-19.5188,14.4938,-58.4813,239.8715,-5.1056,-4.2418,73.6082,33.41469952,-111.93407937,12.77000046,339.84820557,
240.654874,-0.0928,0.1330,1.0211,-0.1088,0.1539,0.0495,0.0093,-0.0358,-0.0047,-21.9750,14.7188,-62.1000,239.6509,-5.3292,-4.1394,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
240.755347,-0.0806,0.1076,0.9996,-0.0458,0.0596,0.1094,0.0104,-0.0145,-0.0025,-22.4625,10.7812,-60.3000,239.5196,-5.5557,-4.0858,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
240.853616,-0.0605,0.0851,0.9850,0.2114,-0.1528,-0.0508,-0.0109,-0.0049,-0.0015,-24.8063,11.0250,-52.6875,239.4223,-5.6859,-4.0130,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
240.953790,-0.0420,0.0949,1.0187,0.0321,0.1671,0.4086,-0.0322,0.0334,-0.0004,-23.0063,12.3750,-53.7000,239.4004,-5.6076,-3.9670,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
241.050605,-0.0703,0.1173,0.9879,-0.0976,-0.0334,0.3125,-0.0035,0.0100,-0.0036,-24.1313,13.9875,-55.0500,239.3098,-5.5824,-3.9632,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
241.151067,-0.0683,0.0973,1.0544,0.1675,-0.2592,0.5079,0.0221,-0.0017,-0.0036,-23.4188,14.8125,-56.5500,239.1968,-5.7667,-3.9893,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
241.253092,-0.0449,0.0812,1.0104,0.0702,-0.1028,0.0161,0.0019,0.0079,-0.0047,-22.6313,12.4125,-53.7375,239.2329,-5.8289,-4.0508,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
241.352354,-0.0605,0.0909,1.0119,0.0420,0.0589,-0.0420,-0.0067,0.0121,-0.0004,-19.2938,11.5312,-49.3688,239.3085,-5.7489,-4.0699,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
241.467409,-0.0625,0.0870,1.0094,0.2426,-0.0314,0.0533,-0.0130,0.0100,-0.0047,-18.0563,12.7688,-49.6125,239.3907,-5.5879,-4.1823,73.6082,33.41470450,-111.93421621,12.80000019,339.84820557,
241.554305,-0.0767,0.0841,1.0426,0.0489,0.0590,-0.2738,0.0093,-0.0124,-0.0015,-20.0438,11.4375,-49.9125,239.3868,-5.5495,-4.2037,73.6082,33.41470450,-111.93421621,12.80000019,338.81060791,
241.666745,-0.0630,0.0817,1.0035,-0.0745,0.0003,0.1112,0.0040,0.0057,0.0007,-16.0312,9.2438,-46.8750,239.4812,-5.5381,-4.2760,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
241.766236,-0.0659,0.0538,1.0314,0.1401,-0.1435,-0.0774,0.0029,0.0153,0.0017,-12.0188,6.3938,-41.2688,239.6475,-5.4065,-4.3717,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
241.866503,-0.0962,0.0846,1.0382,-0.0544,-0.0363,-0.0132,0.0061,0.0015,0.0017,-9.7313,6.7313,-39.8250,239.7959,-5.2430,-4.3848,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
241.964527,-0.0850,0.0851,1.0143,-0.0295,-0.2306,0.1189,0.0210,0.0153,0.0007,-7.2750,5.2688,-37.8000,239.9509,-5.1468,-4.4910,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.054551,-0.0864,0.0567,1.0343,0.0812,-0.2026,-0.1463,-0.0003,0.0111,0.0007,-8.2500,6.0188,-34.8938,240.1141,-5.0260,-4.5240,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.154041,-0.0903,0.1002,0.9772,-0.0559,-0.0225,-0.0264,-0.0013,-0.0092,-0.0015,-5.6625,5.1000,-33.0188,240.3198,-4.8146,-4.5861,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.255507,-0.0649,0.0621,0.9630,-0.0792,-0.1360,-0.2028,-0.0258,0.0292,0.0007,-5.1750,2.1375,-27.9188,240.5005,-4.5251,-4.6249,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.355729,-0.0859,0.0709,0.9938,-0.0661,-0.3520,0.4792,0.0115,-0.0166,-0.0015,-4.8938,2.6063,-25.4250,240.5788,-4.3810,-4.6202,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.456199,-0.0786,0.0602,1.0231,0.0533,-0.3182,0.1986,0.0157,-0.0294,-0.0004,-1.3688,1.5750,-22.9313,240.7644,-4.2450,-4.6725,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.557449,-0.0898,0.0440,1.0202,-0.0114,-0.1180,0.1332,-0.0077,-0.0188,-0.0004,1.4250,-1.7438,-17.7750,241.0383,-4.0054,-4.6518,73.6082,33.41471484,-111.93435401,12.80000019,338.81060791,
242.658367,-0.0840,0.0387,1.0079,-0.2462,-0.2642,-0.4240,-0.0077,-0.0230,0.0028,2.2688,0.3938,-13.2375,241.2573,-3.7568,-4.6129,73.6082,33.41471484,-111.93435401,12.80000019,338.12402344,
242.758769,-0.0918,0.0709,0.9874,0.1009,-0.0298,0.1428,-0.0056,0.0196,0.0007,4.5375,-1.1813,-12.1688,241.4836,-3.5257,-4.6061,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
242.859151,-0.0820,0.0445,0.9757,-0.0185,-0.1482,-0.2899,-0.0045,0.0036,0.0007,4.3875,-2.6250,-7.7438,241.6394,-3.3138,-4.5885,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
242.958445,-0.0967,0.0396,1.0109,-0.0404,-0.1821,0.0285,-0.0045,0.0100,0.0007,6.4125,-2.0813,-4.6313,241.8107,-3.1014,-4.5430,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
243.059385,-0.0767,0.0245,0.9762,0.0739,-0.1251,-0.0340,0.0019,0.0238,0.0017,6.8063,-2.2313,-4.5375,241.9774,-2.9327,-4.6083,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
243.159287,-0.0791,0.0162,1.0104,-0.1239,-0.2513,0.4296,0.0083,0.0111,0.0028,8.1375,-4.9500,-0.6000,242.1678,-2.7488,-4.7005,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
243.259382,-0.0947,0.0294,1.0177,-0.0246,-0.1870,-0.0457,-0.0077,0.0121,0.0017,9.3563,-4.5563,2.7375,242.3657,-2.5316,-4.7985,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
243.361452,-0.0903,0.0123,1.0187,0.0034,-0.2347,0.0537,0.0061,0.0111,0.0028,11.7375,-6.5063,5.3813,242.6042,-2.3206,-4.9874,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
243.461970,-0.0986,0.0191,1.0607,-0.0353,-0.0359,0.1622,0.0019,0.0100,0.0060,12.6563,-7.0313,9.1875,242.7860,-2.1542,-5.0796,73.6082,33.41472953,-111.93451049,13.27999973,338.12402344,
243.570232,-0.0972,0.0084,1.0128,0.0114,-0.1944,-0.3293,0.0115,-0.0017,0.0071,14.6813,-5.4000,4.2000,243.0418,-1.9793,-5.2044,73.6082,33.41472953,-111.93451049,13.27999973,335.86578369,
243.662932,-0.0996,0.0045,1.0065,-0.1391,-0.2306,0.0076,-0.0109,-0.0198,0.0039,15.6188,-6.7313,5.5875,243.2726,-1.7681,-5.3276,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
243.763154,-0.1079,-0.0048,0.9825,-0.2224,-0.2375,-0.2617,-0.0269,-0.0145,0.0081,16.3875,-8.4750,8.9438,243.4752,-1.4880,-5.3408,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
243.863102,-0.1060,0.0123,1.0250,-0.0056,-0.2026,0.1997,0.0306,-0.0316,0.0071,16.7250,-6.5625,12.2063,243.5976,-1.3705,-5.3961,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
243.963993,-0.1128,-0.0038,0.9659,-0.1213,-0.2970,-0.2194,-0.0003,0.0601,0.0092,17.9062,-10.1438,13.6875,243.7911,-1.2485,-5.4532,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
244.063612,-0.1001,0.0289,0.9830,-0.0367,-0.1259,-0.2427,0.0093,-0.0390,0.0060,18.3188,-11.5875,15.4875,244.0136,-1.0322,-5.5318,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
244.166069,-0.0942,-0.0024,0.9654,-0.0320,-0.0705,-0.0220,-0.0205,-0.0028,0.0028,20.1750,-9.4875,17.9250,244.1146,-0.8487,-5.4523,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
244.265865,-0.0942,0.0074,1.0128,-0.0347,0.1431,-0.0309,0.0040,-0.0007,0.0060,18.6750,-9.2438,17.0438,244.1707,-0.7475,-5.4335,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
244.366567,-0.1001,-0.0092,0.9845,-0.0076,-0.1666,0.0319,0.0242,0.0100,0.0039,19.9688,-11.6063,21.1875,244.2220,-0.7523,-5.4112,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
244.467006,-0.0845,-0.0117,1.0070,0.0174,-0.3019,0.0977,-0.0045,-0.0028,0.0007,22.4438,-12.2813,23.1750,244.3674,-0.6216,-5.4269,73.6082,33.41474617,-111.93471036,15.11999989,335.86578369,
244.567736,-0.0767,-0.0156,0.9552,-0.0235,-0.1219,-0.2962,-0.0120,0.0142,0.0007,23.4750,-11.8688,24.6000,244.4777,-0.4014,-5.4477,73.6082,33.41474617,-111.93471036,15.11999989,332.54266357,
244.667679,-0.0898,0.0015,1.0035,0.0701,-0.0984,0.1237,0.0029,0.0015,0.0028,22.7812,-10.8000,23.7000,244.4670,-0.3318,-5.4417,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
244.767671,-0.1035,-0.0107,1.0119,-0.0500,-0.0637,0.0506,0.0072,-0.0326,0.0028,23.1938,-11.8875,24.8813,244.5283,-0.2510,-5.3924,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
244.869164,-0.0957,0.0030,1.0207,-0.1457,-0.0117,-0.0671,0.0051,-0.0380,-0.0025,22.1063,-11.2125,22.6688,244.6507,-0.1797,-5.3510,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
244.969208,-0.1094,-0.0112,0.9996,-0.0446,-0.1428,-0.0142,0.0221,-0.0103,0.0007,24.9750,-14.3438,28.7063,244.7165,-0.1406,-5.1846,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
245.068001,-0.0693,-0.0224,1.1022,0.2541,-0.1673,0.5310,0.0083,0.0068,-0.0004,31.4625,-16.1250,38.7375,245.0043,0.0911,-5.1636,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
245.170094,-0.0982,-0.0170,1.0456,0.0567,-0.3234,-0.2107,-0.0152,-0.0092,0.0007,31.7250,-18.4313,38.3063,245.1330,0.3285,-5.0663,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
245.271093,-0.1074,-0.0464,1.0050,0.0657,-0.3084,0.1812,-0.0120,0.0217,0.0028,33.8813,-22.0688,46.5750,245.2812,0.4777,-5.0666,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
245.374286,-0.1617,-0.0337,1.0500,0.2547,0.1431,-0.7804,-0.0514,-0.0241,0.0049,37.4062,-22.2750,52.6688,245.6149,0.8498,-5.0073,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
245.473410,-0.1104,-0.0043,0.9884,-0.1675,-0.1399,-0.8355,-0.0056,-0.1072,-0.0015,36.1313,-19.3125,49.6313,246.0207,1.2656,-5.0363,73.6082,33.41475898,-111.93486487,15.56999969,332.54266357,
245.573548,-0.0161,-0.0498,0.9146,0.4421,-0.1428,1.0501,0.0189,-0.0273,-0.0132,33.4313,-18.9188,46.8375,245.8940,1.2384,-4.9038,73.6082,33.41475898,-111.93486487,15.56999969,332.18731689,
245.674197,-0.0117,0.0450,0.8985,-0.0400,-0.2274,0.4006,-0.0013,-0.0081,-0.0132,30.0750,-15.0563,41.3063,245.9996,1.2259,-4.9305,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
245.775722,-0.0796,-0.0258,0.9938,0.0733,-0.0226,0.3284,-0.0258,0.0292,-0.0015,30.0000,-18.1500,40.8375,245.9756,1.3145,-5.0625,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
245.876155,-0.1001,-0.0126,0.9586,-0.2175,0.1010,0.0400,-0.0152,0.0132,-0.0015,28.2563,-16.3500,38.4375,245.9654,1.3831,-5.1496,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
245.976057,-0.0923,-0.0175,1.0539,-0.0409,-0.0607,0.4137,0.0242,-0.0273,-0.0047,30.0000,-16.6875,40.1063,245.9542,1.3221,-5.1994,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
246.076332,-0.0713,-0.0439,0.9967,0.0612,0.0389,-0.0427,0.0189,-0.0049,-0.0036,31.3500,-17.9062,41.9813,246.0005,1.2469,-5.1405,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
246.178275,-0.0659,-0.0366,1.0128,0.1367,-0.0613,0.3651,0.0168,0.0356,-0.0015,32.7000,-17.7188,45.7688,246.0040,1.1362,-5.1394,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
246.277657,-0.0903,-0.0117,1.0324,-0.0914,-0.0117,0.4687,0.0051,0.0174,-0.0004,31.6125,-16.2563,44.0063,246.0738,1.1564,-5.2595,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
246.377575,-0.1196,-0.0288,0.9703,-0.1239,-0.1116,-0.6693,-0.0194,0.0217,0.0049,28.5188,-16.4625,42.8438,246.0938,1.2154,-5.3360,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
246.478379,-0.0732,-0.0244,0.9693,-0.1199,0.0750,-0.1163,-0.0248,0.0121,-0.0025,27.6938,-16.8563,40.7250,246.1047,1.2685,-5.5340,73.6082,33.41474675,-111.93503060,15.60999966,332.18731689,
246.578076,-0.1035,-0.0107,1.0031,-0.0213,-0.2150,0.0230,-0.0024,-0.0326,-0.0004,29.1375,-17.9062,40.5750,246.1278,1.3555,-5.6491,73.6082,33.41474675,-111.93503060,15.60999966,333.37091064,
246.680003,-0.1035,-0.0239,1.0182,0.0079,0.2170,0.1326,0.0146,0.0292,0.0039,29.1938,-16.3125,37.9875,246.0552,1.2759,-5.7233,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
246.779606,-0.1148,-0.0288,1.0070,-0.0479,-0.0864,0.0253,0.0349,-0.0316,0.0007,33.8813,-20.4000,47.9250,246.0638,1.1765,-5.6893,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
246.880335,-0.0840,-0.0996,1.0514,0.0743,-0.5169,0.3299,-0.0024,-0.0294,-0.0036,40.4625,-23.6813,60.9000,246.4646,1.4404,-5.6538,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
246.981105,-0.1157,-0.0723,0.9469,-0.0093,-0.4678,-0.6453,-0.0312,-0.0039,-0.0004,47.5500,-31.6125,78.9750,247.0167,2.0397,-5.5933,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
247.090849,-0.0933,-0.0664,0.9879,-0.2153,0.0625,0.1660,-0.0120,-0.0028,0.0007,45.9750,-28.6688,77.2688,247.3382,2.4461,-5.4434,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
247.181600,-0.0908,-0.0293,1.0153,-0.1002,0.1337,-0.1431,0.0317,-0.0145,0.0017,41.3063,-22.7063,64.8375,247.3610,2.4018,-5.4075,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
247.282663,-0.0942,-0.0488,1.0211,-0.1384,0.0398,0.0573,0.0115,-0.0380,0.0017,39.0938,-22.8000,58.7438,247.3643,2.2546,-5.3286,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
247.384001,-0.1094,-0.0376,0.9928,0.1142,-0.0353,-0.0849,0.0019,-0.0060,0.0007,38.5875,-22.7438,60.1500,247.4745,2.2816,-5.3040,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
247.485087,-0.0913,-0.0483,0.9723,0.0910,0.0554,-0.1947,-0.0152,-0.0177,-0.0025,35.5125,-19.7063,53.0250,247.4674,2.3410,-5.2503,73.6082,33.41473274,-111.93517277,15.42000008,333.37091064,
247.584765,-0.0972,-0.0405,1.0187,0.0977,0.0616,-0.0666,-0.0141,-0.0156,-0.0015,33.9188,-19.5000,51.3750,247.3505,2.3227,-5.2040,73.6082,33.41473274,-111.93517277,15.42000008,334.00488281,
247.685527,-0.0718,-0.0219,0.9840,0.0414,-0.0125,-0.0004,0.0083,-0.0071,-0.0004,32.6813,-19.3125,49.8375,247.2254,2.2297,-5.1315,73.6082,33.41473710,-111.93535432,15.43999958,334.00488281,
247.786748,-0.0879,-0.0249,1.0050,0.1984,-0.1241,0.0576,0.0072,-0.0071,0.0007,34.0312,-22.1813,52.1250,247.1493,2.1026,-5.1318,73.6082,33.41473710,-111.93535432,15.43999958,334.00488281,
247.887325,-0.1109,-0.0781,1.0035,-0.0563,-0.1940,-0.0508,0.0019,-0.0049,-0.0015,42.4688,-30.6563,67.8375,247.4045,2.3336,-5.1232,73.6082,33.41473710,-111.93535432,15.43999958,334.00488281,
247.987675,-0.0644,-0.1069,1.0109,0.1691,-0.3353,0.1926,-0.0290,-0.0092,-0.0047,53.0250,-35.6813,85.9875,247.8276,2.7722,-5.0958,73.6082,33.41473710,-111.93535432,15.43999958,334.00488281,
248.087938,-0.0815,-0.0845,0.9972,-0.0666,-0.1584,-0.0466,-0.0194,0.0047,-0.0015,53.8500,-33.4125,87.8063,248.1904,3.1411,-5.1072,73.6082,33.41473710,-111.93535432,15.43999958,334.00488281,
